host,host0,host1,host2,host3,host4,host5,host6,host7,host8,host9
total_time,10.000807,10.885011,10.000537,11.167989,10.001136,10.583373,10.000641,10.196830,10.000848,10.182925
total_packets,4986,4473,5001,4254,4159,4242,3280,4468,3278,3925
min_delay,0.100168,0.100026,0.100098,0.100031,0.100098,0.100037,0.100427,0.100025,0.100466,0.100034
max_delay,0.273986,0.104936,0.276827,0.104311,0.270525,0.103286,0.265503,0.105223,0.261241,0.104229
avg_delay,0.103924,0.100313,0.103923,0.100314,0.104401,0.100309,0.105477,0.100298,0.105492,0.100313
avg_jitter,0.001452,0.000169,0.001430,0.000168,0.001707,0.000158,0.002089,0.000146,0.002060,0.000155
sd_delay,0.012620,0.000245,0.012895,0.000216,0.012678,0.000209,0.013215,0.000181,0.013275,0.000208
avg_bit_rate,3989.290284,4179.222986,4001.503865,4170.188831,3327.649898,3425.785678,2624.547481,2696.415787,2622.856115,2702.354497
avg_pkt_rate,498.661285,522.402873,500.187983,521.273604,415.956237,428.223210,328.068435,337.051973,327.857014,337.794312
