host,host0,host1,host3,host4,host6,host7,host9,host10,host12,host13
total_time,9.999531,9.998157,9.999571,10.001724,9.999994,10.001811,10.001783,10.000987,10.001131,9.995664
total_packets,4750,3936,4725,3108,3951,3943,3101,3097,3104,3089
min_delay,0.200135,0.200239,0.200213,0.200119,0.200521,0.200188,0.200293,0.200195,0.200093,0.200092
max_delay,0.576585,0.570413,0.576380,0.564040,0.570092,0.569828,0.562147,0.563137,0.562011,0.562464
avg_delay,0.205158,0.206112,0.205300,0.207777,0.206165,0.206095,0.207825,0.207700,0.207692,0.207734
avg_jitter,0.001737,0.002032,0.001739,0.002475,0.002027,0.002047,0.002479,0.002507,0.002481,0.002505
sd_delay,0.028879,0.030865,0.029565,0.033629,0.030679,0.030731,0.033851,0.033306,0.033069,0.033372
avg_bit_rate,3800.178228,3149.380431,3780.162169,2485.971419,3160.801896,3153.828842,2480.357752,2477.355485,2482.919182,2472.271977
avg_pkt_rate,475.022279,393.672554,472.520271,310.746427,395.100237,394.228605,310.044719,309.669436,310.364898,309.033997
